15120	3.018994	0.604237
15184	3.049581	0.612036
15248	3.063427	0.619615
15312	3.115521	0.638542
15376	3.126201	0.647083
15440	3.167840	0.654196
15504	3.214494	0.670549
15568	3.235109	0.676014
15632	3.274833	0.671964
15696	3.321245	0.706664
15760	3.346904	0.702630
15824	3.378148	0.692214
15888	3.448884	0.718765
15952	3.464678	0.721307
16016	3.510922	0.704500
16080	3.531947	0.704689
16144	3.594238	0.716721
