15120	2.346870	0.557363
15184	2.313117	0.570723
15248	2.380391	0.575862
15312	2.338241	0.572577
15376	2.335827	0.579627
15440	2.374188	0.580831
15504	2.399677	0.586662
15568	2.459176	0.590722
15632	2.440215	0.594347
15696	2.498675	0.598659
15760	2.486981	0.604076
15824	2.509987	0.610403
15888	2.603797	0.615632
15952	2.549689	0.620734
16016	2.580478	0.623258
16080	2.624258	0.632568
16144	2.710731	0.641699
