5120	0.334463	0.063955
5184	0.189970	0.066101
5248	0.273727	0.067036
5312	0.202525	0.068615
5376	0.356918	0.070799
5440	0.208875	0.071976
5504	0.307809	0.073721
5568	0.226025	0.075553
5632	0.404180	0.077291
5696	0.240485	0.078734
5760	0.352214	0.080672
5824	0.246735	0.082344
5888	0.437435	0.084644
5952	0.269048	0.086176
6016	0.398294	0.088045
6080	0.286495	0.089968
6144	0.542109	0.091759
