333	0.000398	0.000287
334	0.000346	0.000289
335	0.000389	0.000296
336	0.000335	0.000295
337	0.000352	0.000296
338	0.000354	0.000311
339	0.000394	0.000313
340	0.000348	0.000303
341	0.000422	0.000301
342	0.000372	0.000307
343	0.000430	0.000304
344	0.000351	0.000301
345	0.000376	0.000306
346	0.000386	0.000329
347	0.000415	0.000324
348	0.000377	0.000318
349	0.000438	0.000317
350	0.000434	0.000318
351	0.000406	0.000316
352	0.000354	0.000316
353	0.000411	0.000321
354	0.000397	0.000341
355	0.000391	0.000336
356	0.000408	0.000328
357	0.000430	0.000334
358	0.000433	0.000335
359	0.000410	0.000331
360	0.000388	0.000333
361	0.000426	0.000341
362	0.000418	0.000353
363	0.000423	0.000363
364	0.000431	0.000359
365	0.000454	0.000353
366	0.000436	0.000349
367	0.000474	0.000358
368	0.000414	0.000353
369	0.000413	0.000357
370	0.000470	0.000366
371	0.000503	0.000357
372	0.000455	0.000360
373	0.000461	0.000358
374	0.000461	0.000364
375	0.000497	0.000368
376	0.000412	0.000373
377	0.000476	0.000371
378	0.000495	0.000383
379	0.000475	0.000365
380	0.000436	0.000397
381	0.000532	0.000394
382	0.000520	0.000390
383	0.000477	0.000386
384	0.000478	0.000386
385	0.000520	0.000387
386	0.000503	0.000381
387	0.000475	0.000396
388	0.000506	0.000406
389	0.000522	0.000408
390	0.000529	0.000400
391	0.000527	0.000400
392	0.000445	0.000405
393	0.000523	0.000406
394	0.000504	0.000408
395	0.000567	0.000416
396	0.000468	0.000416
397	0.000559	0.000407
398	0.000538	0.000419
399	0.000523	0.000430
400	0.000493	0.000411
401	0.000548	0.000415
402	0.000580	0.000429
403	0.000582	0.000435
404	0.000561	0.000416
405	0.000571	0.000429
406	0.000539	0.000432
407	0.000602	0.000431
408	0.000489	0.000431
409	0.000594	0.000442
410	0.000611	0.000460
411	0.000619	0.000430
412	0.000527	0.000441
413	0.000603	0.000451
414	0.000618	0.000448
415	0.000548	0.000443
416	0.000508	0.000452
417	0.000679	0.000465
418	0.000559	0.000452
419	0.000676	0.000458
