10	12721.000000	2855.000000	12721.000000	2855.000000
11	12905.000000	2880.500000	12887.500000	2881.500000
12	13132.000000	2905.000000	13101.000000	2905.000000
13	13398.000000	2926.000000	13329.000000	2926.000000
14	13644.000000	2942.000000	13547.000000	2942.000000
15	13825.000000	2962.000000	13783.000000	2962.000000
16	14277.000000	2998.000000	14059.000000	2998.000000
17	14454.000000	3028.000000	14353.000000	3028.000000
18	14886.000000	3045.000000	14654.000000	3045.000000
19	15110.000000	3072.000000	14892.000000	3072.000000
20	15390.000000	3117.000000	15180.000000	3117.000000
21	15790.000000	3141.000000	15458.000000	3141.000000
22	16078.000000	3164.000000	15714.000000	3164.000000
23	16395.000000	3212.000000	16038.000000	3212.000000
24	16767.000000	3231.000000	16362.000000	3231.000000
25	17139.500000	3276.500000	16668.000000	3275.000000
26	17570.000000	3317.000000	17032.000000	3317.000000
27	17980.000000	3348.000000	17427.000000	3348.000000
28	18453.000000	3394.000000	17847.000000	3394.000000
29	18964.000000	3417.000000	18246.000000	3417.000000
30	19491.000000	3481.000000	18722.500000	3482.500000
31	19952.000000	3509.000000	19170.000000	3509.000000
32	20484.000000	3567.000000	19661.000000	3567.000000
33	21106.000000	3603.000000	20141.000000	3603.000000
34	21698.500000	3665.500000	20684.000000	3664.000000
35	22196.000000	3692.000000	21105.000000	3692.000000
36	22737.000000	3756.000000	21610.000000	3756.000000
37	23305.000000	3795.000000	22072.000000	3795.000000
38	23818.000000	3850.000000	22577.000000	3850.000000
39	24379.000000	3914.000000	23086.000000	3914.000000
40	25043.000000	3959.000000	23610.000000	3959.000000
41	25561.000000	4033.000000	24166.000000	4033.000000
42	26125.000000	4073.000000	24652.000000	4073.000000
43	26842.000000	4127.000000	25312.000000	4127.000000
44	27705.000000	4197.000000	25980.000000	4197.000000
45	28423.000000	4252.000000	26614.000000	4252.000000
46	29177.000000	4306.000000	27281.000000	4306.000000
47	29960.000000	4364.000000	27992.000000	4364.000000
48	30622.000000	4424.000000	28717.000000	4424.000000
49	31542.500000	4493.500000	29431.000000	4492.000000
50	32368.000000	4537.000000	30152.000000	4537.000000
51	33016.000000	4611.000000	30823.000000	4611.000000
52	33923.000000	4688.000000	31519.500000	4689.500000
53	34689.000000	4761.000000	32195.000000	4761.000000
54	35479.000000	4829.000000	32877.000000	4829.000000
55	36203.500000	4905.500000	33589.000000	4904.000000
56	37094.000000	4965.000000	34289.000000	4965.000000
57	37840.000000	5030.000000	35011.000000	5030.000000
58	38780.000000	5123.000000	35808.000000	5123.000000
59	39671.000000	5191.000000	36563.000000	5191.000000
60	40523.000000	5264.000000	37316.000000	5264.000000
61	41423.000000	5355.000000	38114.000000	5355.000000
62	42295.000000	5428.000000	38874.000000	5428.000000
63	43221.000000	5521.000000	39702.000000	5521.000000
64	43683.000000	5603.000000	40506.000000	5603.000000
65	45096.000000	5710.500000	41336.000000	5710.000000
66	46072.000000	5787.000000	42207.000000	5787.000000
67	47032.000000	5862.000000	43018.000000	5862.000000
68	48039.000000	5960.000000	43902.000000	5960.000000
69	48995.000000	6027.000000	44736.000000	6027.000000
70	50007.000000	6120.000000	45628.000000	6120.000000
71	50998.000000	6205.000000	46529.500000	6206.500000
72	52029.000000	6306.000000	47441.500000	6307.500000
73	53044.000000	6417.000000	48383.500000	6415.500000
74	54151.500000	6505.500000	49315.000000	6504.000000
75	55426.000000	6593.000000	50391.000000	6593.000000
76	56643.000000	6678.000000	51482.500000	6676.500000
77	57741.000000	6770.000000	52589.000000	6770.000000
78	59129.000000	6865.000000	53716.000000	6865.000000
79	60424.000000	6964.000000	54867.000000	6964.000000
80	61350.000000	7055.000000	56034.000000	7055.000000
81	63038.000000	7154.000000	57185.000000	7154.000000
82	64313.000000	7255.000000	58389.000000	7255.000000
83	65611.000000	7356.000000	59447.500000	7355.000000
84	66813.000000	7456.000000	60519.000000	7456.000000
85	67869.000000	7582.000000	61623.000000	7582.000000
86	69250.500000	7672.000000	62682.000000	7673.000000
87	70506.000000	7792.000000	63805.000000	7792.000000
88	71769.000000	7931.000000	64926.000000	7931.000000
89	72980.000000	8012.000000	65981.000000	8012.000000
90	74307.000000	8141.000000	67143.000000	8141.000000
91	75710.000000	8276.000000	68330.000000	8276.000000
92	77007.000000	8379.000000	69469.000000	8379.000000
93	78299.000000	8494.000000	70604.000000	8494.000000
94	79644.000000	8601.000000	71814.000000	8601.000000
95	81037.000000	8744.000000	73039.000000	8744.000000
96	81577.000000	8855.000000	74236.000000	8855.000000
97	83729.000000	8998.000000	75428.000000	8998.000000
98	85165.000000	9100.000000	76676.000000	9100.000000
99	86624.000000	9219.000000	77889.000000	9219.000000
100	88040.000000	9346.000000	79149.000000	9346.000000
