1	0.001245 23194.000000	4369.000000	0.002090 22816.000000	4451.000000
2	0.001580 23269.000000	4372.000000	0.002083 22849.000000	4459.000000
3	0.001254 23421.000000	4407.000000	0.002096 22952.000000	4485.000000
4	0.001272 23611.000000	4476.000000	0.002112 23222.000000	4525.000000
5	0.001291 23926.000000	4576.000000	0.002127 23314.000000	4562.000000
6	0.001309 24648.000000	4665.000000	0.002159 23821.000000	4613.000000
