1	0.002377 27119.000000	6147.000000	0.003908 27214.000000	6104.000000
2	0.002374 27295.000000	6155.000000	0.004095 27283.000000	6134.000000
3	0.003205 27643.000000	6171.000000	0.003924 27378.000000	6143.000000
4	0.002492 27680.000000	6214.000000	0.005083 27446.000000	6182.000000
5	0.002413 28123.000000	6255.000000	0.004020 27819.000000	6223.000000
6	0.002502 28713.000000	6297.000000	0.005009 28632.000000	6282.000000
