1	0.003163 31378.000000	7225.000000	0.005195 31482.000000	7174.000000
2	0.003174 31601.000000	7241.000000	0.005390 31569.000000	7210.000000
3	0.003981 32038.000000	7262.000000	0.005224 31679.000000	7225.000000
4	0.003271 32050.000000	7313.000000	0.006388 31753.000000	7274.000000
5	0.003207 32593.000000	7366.000000	0.005346 32209.000000	7326.000000
6	0.003303 33300.000000	7422.000000	0.006327 33126.000000	7399.000000
